2C0;987265;1110751
2C4510;986727;1110182
2C4510;986870;1110223
2C4510;987104;1109810
2C4520;986844;1110444
2C4520;987037;1110568
2C452A;986953;1110326
2C4550;987027;1110379
2C4560;987230;1110560
2C456A;987105;1110439
2C4570;987921;1111577
2C4600;988055;1111768
2C4610;988092;1111707
2C4620;988103;1111765
2C4630;988210;1111815
2C4640;988227;1111774
2C4650;988319;1111803
2C4670;988340;1111805
2C4680;988306;1111872
2C4680;988378;1111960
2C4690;988390;1111818
2C4700;988407;1111818
2C4710;988468;1111780
2C4720;988454;1111820
2C4730;988437;1111884
2C4740;988415;1111960
2C4750;988577;1111972
2C4760;988587;1111830
2C4800;988559;1111964
2C4820;988360;1111807
2C4830;988610;1112006
2C4860;988726;1111976
2C4870;988743;1112156
2C4880;988860;1112026
2C4890;988924;1112038
2C4900;988842;1112163
2C4900;988896;1112095
2C4920;988850;1112286
2C4920;988902;1112217
2C4920;988985;1112151
2C4930;988911;1112290
2C493A;989042;1112205
2C4940;988912;1112327
2C4950;989035;1112410
2C4960;989168;1112601
2C496A;989254;1112615
2C4970;986653;1109739
2C4980;986484;1109654
2C4990;986349;1109717
2C5000;986026;1109747
2C5010;986316;1109716
2C5020;986295;1109686
2C5030;986269;1109655
2C5040;986136;1109796
2C5050;986107;1109707
2C5060;986036;1109678
2C5070;986729;1109714
2C5080;986792;1109618
2C5090;986853;1109551
2C5110;986870;1109606
2C5110;986913;1109593
2C5110;986945;1109609
2C5140;986655;1109659
2C5160;986653;1109562
2C5160;986696;1109652
2C5180;986744;1109455
2C5200;985964;1109544
2C520A;986681;1109186
2C520B;986601;1108950
2C520C;986450;1109343
2C520D;986332;1109070
2C520E;986235;1109488
2C520F;986091;1109208
2C5220;985807;1109645
2C5230;985680;1109648
2C5240;985613;1109635
2C5250;985483;1109632
2C5260;985761;1109225
2C5280;985524;1109113
2C5300;985294;1109481
2C5330;985837;1109761
2C5340;985523;1109585
2C5370;985285;1108902
2C5380;985344;1108794
2C5390;985824;1108752
2C5500;986266;1108858
2C5500;986332;1108889
2C5500;986338;1108616
2C5500;986381;1108829
2C5500;986443;1108642
2C5530;986476;1108708
2C5550;986327;1108725
2C5570;986198;1108773
2C5590;986179;1108607
2C5600;986698;1108837
2C5610;986806;1108828
2C5620;986636;1108753
2C5640;986914;1108921
2C5650;987005;1108877
2C5660;986899;1109049
2C5680;986927;1109381
2C5690;986973;1109220
2C5700;987022;1109149
2C5710;986998;1109028
2C5720;987094;1109019
2C5730;987184;1109078
2C5740;987221;1109119
2C5750;987325;1109074
2C5760;987398;1109110
2C5770;987437;1109138
2C5780;987451;1109180
2C5790;987307;1109177
2C5800;987456;1109239
2C5810;987560;1109291
2C5820;987429;1109410
2C5830;987328;1109309
2C5840;987265;1109247
2C5850;987211;1109212
2C5860;987160;1109208
2C5870;987153;1109265
2C5880;987214;1109292
2C5890;987256;1109332
2C5900;987298;1109454
2C5910;987360;1109498
2C5920;987428;1109544
2C5930;987063;1110224
2C5940;987154;1110349
2C5940;987190;1110278
2C5960;987268;1110419
2C5970;987359;1110501
2C5980;987330;1110593
2C5990;987426;1110595
2C5990;987489;1110531
2C6000;987497;1110667
2C6010;987565;1110583
2C6020;987441;1110351
2C6020;987577;1110460
2C6030;987332;1110205
2C6050;987409;1110106
2C6070;987567;1110134
2C6080;987436;1109988
2C6090;987703;1109998
2C6100;987445;1110178
2C6110;987505;1109782
2C6120;987635;1109749
2C6130;987839;1109755
2C6160;987620;1109558
2C6180;987644;1109426
2C6200;987808;1109663
2C6210;988139;1109757
2C6220;988082;1110015
2C6230;988124;1109864
2C6240 y 2C624A;988003;1109897
2C6250;987977;1109993
2C6260;987949;1110113
2C6270;987893;1110064
2C6280;987839;1109967
2C6290;987374;1109316
2C6300;987511;1109343
2C6310;987083;1110299
2C6320;987867;1109529
2C6330;987530;1109552
2C6340;988208;1109826
2C6370;986542;1109509
2C6400;988533;1111796
2C6420;988376;1111811
2C6430;988498;1111852
2C643A;988511;1111807
2C6440;988695;1111951
2C6450;988780;1112022
2C6550;987486;1109454
2C6560;987463;1109487
2C6580;986849;1108779
2C6600;987010;1109088
2C6610;987015;1109114
2C6620;988463;1111962
2C6630;988429;1111977
2D6510;989643;1112619
2D6520;989826;1112513
2D6530;989655;1112621
2D6540;989680;1112540
2D6550;989487;1112572
2D6560;989409;1112636
2D6570;989450;1112598
2D6590;990688;1112944
2D6590;990698;1112916
2D6590;990867;1113168
2D6590;990941;1112999
2D659A;991048;1113137
2D6600;990617;1112690
2D6610;987616;1110798
2D6620;987596;1110804
2D6640;990753;1112869
2D6650;990801;1112908
2D6660;990747;1112837
2D6670;990818;1112854
2D6680;990878;1112868
2D6690;991984;1113951
2D6700;990983;1113463
2D6710;987584;1110793
2D6720;991050;1112959
2D6770;991042;1113270
2D6780;990947;1113359
2D6780;991045;1113657
2D6790;991661;1113839
2D6800;991003;1113034
2D6810;991490;1113805
2D6820;991345;1113783
2D6830;991311;1113745
2D6870;992146;1114000
2D6890;987529;1110758
2D6910;987552;1110767
2D6910;987569;1110779
2D6920;987654;1110906
2D6930;987558;1110930
2D6940;987453;1110803
2D6940;987512;1110804
2D6980;987635;1110813
2D7000;987422;1110951
2D700A;987554;1111105
